A	Coef.B - A	Coef.C - A	Coef.C - B	t.B - A	t.C - A	t.C - B	p.value.B - A	p.value.C - A	p.value.C - B	F	F.p.value	Res.B - A	Res.C - A	Res.C - B
11.6991764217899	-0.555180267985305	-0.111520905042862	0.443659362942443	-3.07326701922999	-0.617337357227509	2.45592966200248	0.0115080218643392	0.55053536459632	0.0334624959363079	5.285888696273	0.0265730967912737	0	0	0
3.3038381860638	-0.0608445502323551	0.631374411932575	0.69221896216493	-0.261515632316061	2.71370694555527	2.97522257787133	0.79889637777709	0.0214256480954362	0.0136280046353877	5.42818173339198	0.0247908951437382	0	1	0
5.97113788696009	0.05508636467719	0.485998006544821	0.430911641867631	0.341901195019846	3.01641431938132	2.67451312436148	0.739360543543227	0.0126928165867755	0.02293036910442	5.4562240752355	0.0244567357518636	0	1	0
7.4624063215091	0.0788963581699829	-0.587686958175731	-0.666583316345714	0.676874931771055	-5.0419382965801	-5.71881322835116	0.513532641941853	0.000474360476642298	0.00017879757458861	19.5280420668484	0.000324447201747837	0	-1	-1
7.81636432381554	0.199269525425401	0.0485085098310414	-0.15076101559436	1.66612095923003	0.405586578067956	-1.26053438116207	0.126038911826388	0.693417891135192	0.235530340127729	1.50980214972871	0.266440640779255	0	0	0
7.1626403785595	0.125267183032777	0.242879211151935	0.117612028119158	0.743677106990339	1.44190764671626	0.69823053972592	0.47384324570351	0.179299566575016	0.500630813489441	1.03989306257543	0.388117757103834	0	0	0
5.08981846988935	0.239521367390358	0.724202325665632	0.484680958275274	0.866159418767211	2.61886725306687	1.75270783429966	0.406302444482798	0.0252493535191554	0.109582778897723	3.56022752677351	0.0671476887263511	0	0	0
6.73758568073851	0.319327411437714	0.848309772034741	0.528982360597027	1.51954301980185	4.03674456546467	2.51720154566282	0.158977315178804	0.00227723708345336	0.0301033164459448	8.31354043244145	0.00720470410710526	0	1	0
7.78380068104853	0.667425358892135	-0.14481964542826	-0.812245004320395	4.72103015979025	-1.02438108574691	-5.74541124553716	0.000770783389771223	0.329320357680787	0.000172299176910309	18.78241091961	0.000379554541589559	1	0	-1
5.39277726562534	-0.170980583002167	0.544164792602203	0.71514537560437	-0.665131294613272	2.11685459618464	2.78198589079791	0.520711792801735	0.0597932798763025	0.0190362881837107	4.22097283902021	0.0461456273970039	0	0	0
8.06270681652025	0.452177396638229	1.20426034248808	0.752082945849851	1.77509340695475	4.72751316209186	2.95241975513711	0.105658070328193	0.000763150274855982	0.014175432053211	11.4057065705633	0.00250005443285541	0	1	0
8.98951063580464	3.3189279084922	3.61852001290212	0.299592104409916	16.6578890780597	18.1615589924177	1.503669914358	9.84549796202972e-09	4.18443300590076e-09	0.162961867940097	203.196172261117	6.01499669408898e-09	1	1	0
6.97940552617162	1.17918171610969	1.3114652681423	0.13228355203261	8.70234515741518	9.67859598687561	0.976250829460433	4.86930860099259e-06	1.83251309227992e-06	0.351510232493954	56.7863657326581	2.94515324729826e-06	1	1	0
5.49851744595515	0.637497737629241	0.640499384012658	0.00300164638341727	4.10891230577175	4.128259043861	0.019346738089244	0.00202534232507456	0.00196290911413406	0.984937480536332	11.3086857886725	0.00257639946854655	1	1	0
5.83896594362589	0.680707079106874	0.53578806424595	-0.144919014860924	3.99727485539635	3.14627572235894	-0.850999133037415	0.00242869899728461	0.01014983137962	0.414288431917742	8.86715223837319	0.00586137436496865	1	1	0
5.98683114046815	0.79910868442933	0.0551875723064965	-0.743921112122833	4.47616187062816	0.309130049146301	-4.16703182148186	0.00112739863877993	0.763440735683216	0.00184379190201493	12.4985802268643	0.00180252056227548	1	0	-1
7.23705951947115	-0.0149091046469829	1.01344339598865	1.02835250063564	-0.0660805057087325	4.49180911260541	4.55788961831415	0.948590178700266	0.00110005725127653	0.00099208982678512	13.6516911700186	0.00130389161654899	0	1	1
10.2190136861822	-0.401181402056613	-2.21914559050355	-1.81796418844693	-1.42304849165422	-7.87163056198092	-6.4485820703267	0.184560381261031	1.19979040112533e-05	6.70451136997896e-05	35.1906151438835	2.6319611868961e-05	0	-1	-1
5.83811861986126	1.24416234224753	0.815151995230554	-0.429010347016971	8.14424812452983	5.33595969186022	-2.80828843266962	8.85623842793005e-06	0.000308013030557389	0.0181888210951041	34.2292424227102	2.97715507751244e-05	1	1	0
7.4752258744603	0.232336893910576	0.839185886076467	0.606848992165891	1.11683314893264	4.03392935108852	2.91709620215588	0.289665874232291	0.00228770527053637	0.0150677280863107	8.6764508482535	0.00628727040188666	0	1	0
6.30117557330577	0.162188489599521	0.664438369139882	0.50224987954036	0.63307514725802	2.59352201519207	1.96044686793405	0.540608636065691	0.0263814869653261	0.0777932839149332	3.65683083578472	0.0634532872802958	0	0	0
6.53187704369233	1.82886024675419	0.381601913715374	-1.44725833303882	8.09889418175988	1.68987954340574	-6.40901463835414	9.31007220665339e-06	0.121315097970218	7.05790540344102e-05	36.5077494910676	2.23351359520738e-05	1	0	-1
6.93053029874743	0.071877691803655	-0.670545918164826	-0.742423609968481	0.553484744677674	-5.16345095393342	-5.7169356986111	0.591848361729838	0.000396233649854247	0.000179266111310613	19.8836416327736	0.000301560951337154	0	-1	-1
6.34884583473184	0.410613642678676	0.57457427851824	0.163960635839564	2.44996653654296	3.42825373736932	0.97828720082636	0.0338084702885731	0.00627048961085482	0.350549720557406	6.23743518842257	0.0169906379640613	0	1	0
6.71412443758845	0.278049643743358	0.887731411960612	0.609681768217254	1.29519470106919	4.13517890281965	2.83998420175046	0.223780928251298	0.00194107167463814	0.0172177849947257	8.94758137939819	0.00569214783188939	0	1	0
5.82870661552837	0.239877227345457	0.330111759424848	0.0902345320793909	1.31874580177432	1.81481794531046	0.496072143536141	0.216075942812344	0.099008056567578	0.630351471339666	1.75958074530361	0.220511130686391	0	0	0
5.45355960265959	0.168412227815837	0.615654660478989	0.447242432663152	0.760012236527622	2.77833196263489	2.01831972610727	0.464440222542122	0.0191571121156351	0.0706070180646723	4.1234538703547	0.0486892095824432	0	1	0
4.80615909007402	-0.280660059644955	0.498412023251874	0.779072082896829	-0.858765825894746	1.52504497193233	2.38381079782708	0.410183871733887	0.157616118533267	0.0378900666339293	2.91526494332592	0.0996538928204411	0	0	0
5.42365248642907	-0.150609088654958	0.7809925485434	0.931601637198359	-0.706024752504594	3.66113410364318	4.36715885614777	0.495971695049237	0.00423500717783352	0.0013389434638482	10.9914834502794	0.00284622758839611	0	1	1
5.47293814904887	0.155642008058615	0.907002638734134	0.751360630675519	0.68163544131259	3.97222543988505	3.29058999857246	0.510639419415544	0.00253026537039124	0.00792652556480155	9.02372811960947	0.00553728991913882	0	1	1
5.48994507333795	0.00277932014181115	0.903878662745648	0.901099342603837	0.0117028140586108	3.80593935996341	3.7942365459048	0.990888307917583	0.00332753707312132	0.00339272500233883	9.62718077795172	0.00447289151669271	0	1	1
6.12608370739343	0.500216550449086	1.00040428675168	0.500187736302596	3.03804259668237	6.07591019194916	3.03786759526679	0.0122281303203068	0.000109653709632676	0.0122318200470993	18.4583423354201	0.00040695913374692	0	1	1
5.9475630865986	0.0124177162905763	0.772790397974273	0.760372681683696	0.0610518855283463	3.79943540426473	3.73838351873638	0.952496830980996	0.00336360313517528	0.00372268029587911	9.47164935235554	0.00472187359303873	0	1	1
4.71650571824479	0.303937899849664	0.856534585364186	0.552596685514523	0.977624220582269	2.75506594219611	1.77744172161384	0.350862223172017	0.0199446907791147	0.105253873333016	3.90181217875053	0.0551217882266867	0	1	0
7.58962376276269	1.27433763673736	0.0202850070577023	-1.25405262967966	6.05553170278696	0.096392431478103	-5.95913927130886	0.000112703599591017	0.925075333075302	0.000128417746287465	24.0633655197199	0.000136949175351856	1	0	-1
2.28985531177005	-0.519475797534726	0.502986856043847	1.02246265357857	-1.11910018893343	1.08357826928804	2.20267845822147	0.288741883860499	0.303484162210005	0.0516780746721857	2.42610649628568	0.137403887676999	0	0	0
2.27545529039691	-0.549705059786474	0.780213198311335	1.32991825809781	-1.3544122704945	1.92235874598845	3.27677101648295	0.204827330309868	0.0828908541170244	0.00811590151295728	5.42237468040234	0.0248607742569865	0	0	1
10.6196317193116	0.0338867326258718	-0.383497369094583	-0.417384101720454	0.138035082476234	-1.56214798153699	-1.70018306401322	0.892897951668375	0.1486997428764	0.119316464163265	1.78332748379057	0.21665803378061	0	0	0
8.18556136139652	0.440300928770716	-0.063299313569714	-0.50360024234043	2.57132390689145	-0.369663172698829	-2.94098707959028	0.0274143222866042	0.71918787833297	0.0144582219529835	5.13258749923941	0.0286675271981641	0	0	0
5.91884861240223	0.494680156408252	0.980105859011751	0.485425702603498	2.74735815514126	5.44331885921742	2.69596070407616	0.0202126982293154	0.000263891633434012	0.022094341834961	14.815300384552	0.000959021497052847	0	1	0
6.70935455863852	0.681081375462794	1.0569017627347	0.375820387271907	2.97461142004677	4.61600062277719	1.64138920273042	0.0136423937370985	0.000906394726529429	0.131130699918995	10.9499777881974	0.00288398280610126	0	1	0
4.390445034128	0.318957877507024	0.762540062899538	0.443582185392514	1.18020673937788	2.8215478743266	1.64134113494872	0.264691896156545	0.0177760757863546	0.131140772511941	4.01600702535488	0.051688514816304	0	1	0
6.40445813154924	0.202242504091871	-0.19126381450458	-0.393506318596452	1.48806288328411	-1.40728371890764	-2.89534660219175	0.166963867871836	0.189058410310041	0.0156451629545001	4.19260351897787	0.0468688369139967	0	0	0
5.9075558019603	-0.0752702744410225	0.205369981561692	0.280640256002714	-0.465687316678939	1.27059714276456	1.7362844594435	0.651217752034563	0.232068370852689	0.112546009896878	1.61532183340736	0.245762271474798	0	0	0
4.61524811824961	0.657213546215003	0.207922055057549	-0.449291491157454	3.64604471244356	1.15349586722452	-2.49254884521904	0.00434335682923295	0.275002719246186	0.0314129497451259	6.94566483554815	0.0124723168147527	1	0	0
8.55469751856831	-0.398479932101656	-0.627983933934999	-0.229504001833343	-3.5103042235475	-5.53205940380865	-2.02175518026115	0.00545736751329845	0.000232520789464948	0.0702007064362958	15.6711369993453	0.00077372514560158	-1	-1	0
5.59596897251764	0.0398479427173095	-0.121769318337127	-0.161617261054436	0.195751257814033	-0.598186395637828	-0.793937653451862	0.848647089700107	0.562753236437373	0.445297574031077	0.3421608388102	0.718076651189293	0	0	0
-5.6207500206297	0	0	0	0	0	0	1	1	1	0	1	0	0	0
-5.6207500206297	0	0	0	0	0	0	1	1	1	0	1	0	0	0
5.9993690466783	0.101569003770942	0.4935412258899	0.391972222118958	0.555292461725904	2.69826139976406	2.14296893803815	0.590656424244144	0.0220064872450821	0.0572030921519437	4.06042672296755	0.0504225099824386	0	1	0
-5.6207500206297	0	0	0	0	0	0	1	1	1	0	1	0	0	0
8.77408014854343	1.85960283097148	1.48923580931592	-0.370367021655561	8.16650173940456	6.54002382907135	-1.62647791033321	8.64238199600919e-06	5.95862860049351e-05	0.134288643570761	37.3696975791069	2.01162206256564e-05	1	1	0
7.23886302259893	0.283581502778316	1.11024022767732	0.826658724899003	1.16901662756421	4.57677695487796	3.40776032731375	0.268973580248921	0.000963333317689036	0.00649245226591823	11.3087725395457	0.00257632996949182	0	1	1
5.01406382518899	0.426399539639193	0.668434305000787	0.242034765361594	2.20679691745517	3.45942860314815	1.25263168569298	0.0513164957413451	0.0059477346797588	0.238278577157123	6.13556167839042	0.0177913641498452	0	1	0
4.82255964177413	0.537197838846034	0.50360006219132	-0.0335977766547142	3.1659611754055	2.96795357228992	-0.198007603115575	0.00981241840147865	0.0138001468282844	0.846927198412015	6.29042186077834	0.0165912220965134	1	1	0
5.0353364508668	0.889452663254299	0.552908972432631	-0.336543690821668	4.6090834167504	2.86513682075866	-1.74394659599174	0.000916171312836319	0.0164844588649767	0.111154611235108	10.8313362246339	0.00299525377818704	1	1	0
6.22356223881789	0.309093776130499	0.474156201213756	0.165062425083256	1.3952234710461	2.14030146176797	0.745077990721868	0.192561982632892	0.057462672945358	0.473032146760526	2.36089336455405	0.14364111604694	0	0	0
6.27491394206297	0.0271395448536698	0.11123514236561	0.08409559751194	0.132447270122259	0.54285328023818	0.410406010115921	0.897205240047358	0.598883983581051	0.689990628812184	0.16022168545582	0.85405639191989	0	0	0
5.77891631884614	0.184312164500773	0.56515930770155	0.380847143200777	0.883848528199553	2.71015873349042	1.82631020529086	0.397119034175194	0.0215577107904353	0.0971570804490416	3.82051918248815	0.0577327460793348	0	1	0
5.4167118932451	-0.0265248944105467	0.0996610212491165	0.126185915659663	-0.0956121612525598	0.359240096747624	0.454852258000183	0.925679793996345	0.726736187133476	0.658736698509898	0.115028569699498	0.892479808000633	0	0	0
5.74104126462824	0.433201619821902	0.1496965360145	-0.283505083807402	2.88053806677433	0.99539464010153	-1.8851434266728	0.0160510518197001	0.34255623560495	0.0881708310322833	4.28069192760217	0.0446663728266714	0	0	0
5.81293798597965	0.416583906573746	0.381220106859696	-0.0353637997140499	1.97820611749156	1.81027623871287	-0.167929878778684	0.075518105100566	0.0997484430923984	0.869919303126671	2.40619998263869	0.139272849719358	0	0	0
2.3502312867863	-0.222950060740936	0.42978797850837	0.652738039249307	-0.835882911069828	1.61135828097323	2.44724119204306	0.422357073690768	0.137559629353871	0.033967759395119	3.09472173423731	0.0890099781723099	0	0	0
6.18093699474096	0.115099390260277	0.516615259547327	0.401515869287049	0.801715017545238	3.59843966971094	2.7967246521657	0.440983038373085	0.00470443423194365	0.0185566371734987	7.13772793531277	0.0115052560991024	0	1	0
6.62432011479906	-0.076504566421236	0.750306729213813	0.826811295635049	-0.288919452672954	2.83353294687931	3.12245239955227	0.778426047531493	0.0174111074544917	0.0105740573528561	5.95403079955103	0.0193330550762755	0	1	1
6.00550983527666	-0.205018235300781	0.70780468226106	0.912822917561841	-0.893113302516288	3.08338317507828	3.97649647759457	0.392367127533038	0.0113092966626871	0.00251263835007487	8.70580913726981	0.00621935127216575	0	1	1
5.8653842307183	0.119431540842076	0.703205080128646	0.583773539286571	0.406131618339285	2.39127633457141	1.98514471623212	0.693029929739028	0.0374063519322308	0.074646263908329	3.27464831469349	0.0796748240942304	0	0	0
5.43892460608606	-0.115530148477462	0.800108362670638	0.9156385111481	-0.493912780704986	3.42061142896447	3.91452420966945	0.631823505166477	0.00635233363703645	0.00278150175742467	9.08934405699811	0.00540787530647275	0	1	1
5.65626733864199	0.281576614500009	0.720705455860387	0.439128841360378	1.24238329192463	3.1799246480387	1.93754135611407	0.241881311597848	0.00958004615058772	0.0808225843070105	5.13650117263662	0.0286116544160412	0	1	0
6.09319783882216	-0.0195018100144839	0.758909759768267	0.778411569782751	-0.0784698457408575	3.05364126386312	3.13211110960398	0.938971406625578	0.0119037509498496	0.010399924247081	6.38033416265426	0.0159388423801779	0	1	1
5.8923792177908	-0.225077712998473	0.745727190966583	0.970804903965057	-1.00723844283964	3.33718112115994	4.34441956399958	0.337101346078793	0.00732081255881034	0.00138813546209556	10.3417628214076	0.00351234648131707	0	1	1
6.05940546564903	0.0823116389920484	-0.197932576761061	-0.280244215753109	0.542392024113596	-1.30427546167344	-1.84666748578704	0.59919021834147	0.220783625122461	0.0939562268887498	1.80183479693617	0.213710815109559	0	0	0
6.83442023412813	0.463159756901438	0.7790021786043	0.315842421702862	3.03546384896595	5.10543698191437	2.06997313294842	0.0122826152238046	0.000431669561799188	0.064726061573865	13.1881054419355	0.00148154372451487	0	1	0
6.39637083910599	0.358756080968567	0.772974338937012	0.414218257968445	1.96614999720612	4.23625849139145	2.27010849418532	0.0770557319113201	0.00164961673367655	0.0460556573688368	8.98834146425738	0.00560861990384675	0	1	0
5.45871173614537	0.824397813183169	0.519006359751599	-0.30539145343157	3.68268994537403	2.31846745840132	-1.3642224869727	0.0040850708931179	0.042392656146295	0.201820619527285	6.93286652779561	0.0125401461389122	1	0	0
7.32285976073563	0.480527798750677	-0.142733584180228	-0.623261382930905	3.79104216521008	-1.12607228432078	-4.91711444953085	0.00341074882263517	0.285914567667886	0.000571942455895176	13.2726846659004	0.00144707010255688	1	0	-1
6.71761799149173	0.200086549539439	0.237228592482722	0.037142042943282	1.0175014630141	1.2063801413716	0.188878678357502	0.332426766604872	0.254888577642301	0.853890772231002	0.842112475956563	0.458662079085224	0	0	0
5.69361266838472	0.591498300097127	0.287898480990435	-0.303599819106692	2.68902650112388	1.30882311054734	-1.38020339057653	0.022361255555341	0.219295072693977	0.197002066770789	3.61628095260276	0.064973654267598	0	0	0
5.16486675426728	0.372774346539418	0.636131093669397	0.263356747129979	1.66927143270565	2.8485744042632	1.17930297155755	0.125403167037689	0.0169637146732529	0.265035686682071	4.09719958379837	0.0494024255784964	0	1	0
6.75487339133503	-0.0249040073823066	0.0213782504431412	0.0462822578254478	-0.157844344205256	0.135497708045605	0.293342052250861	0.877658554280575	0.89485340943046	0.775138497363435	0.0431080085006487	0.957981354460608	0	0	0
6.22642813176575	-0.038601718105685	0.334088895203609	0.372690613309294	-0.181808786307521	1.57351277447009	1.75532156077761	0.85929277579477	0.146058677716152	0.109117785632815	1.86338355597665	0.204248379661205	0	0	0
6.06032179155081	0.78516600580578	0.644167358516045	-0.140998647289735	4.87433413157574	3.99901029698735	-0.875323834588391	0.000610126259651033	0.00242182238361517	0.401526558122398	13.5058027990179	0.00135690469785241	1	1	0
6.95119533633768	1.99392199199897	0.811587528006789	-1.18233446399218	12.8410147208802	5.22668762180108	-7.61432709907916	1.25340899971334e-07	0.000361110959411025	1.60954703667066e-05	83.3959665765076	4.74715726583636e-07	1	1	-1
5.78635404819116	0.35479613381133	0.128873768358531	-0.225922365452799	1.9078541005767	0.692996129293624	-1.21485797128307	0.0849127426012097	0.503774731954618	0.251776199964314	1.86534359823109	0.203955371489742	0	0	0
6.77484641077075	-0.102832746061879	-0.933007515669492	-0.830174769607613	-0.627324214491879	-5.69174926564912	-5.06442505115724	0.544224097541556	0.000185680186927112	0.000458749590743073	19.4793154906314	0.000327742611154196	0	-1	-1
6.03255913481126	-0.163683906473995	1.01069657861826	1.17438048509226	-0.759692827144791	4.69086398129226	5.45055680843705	0.46462293195335	0.000807381047410515	0.000261170723457093	17.4299692015332	0.000511048300992697	0	1	1
5.99186840801854	0.392306379746064	0.653243556558129	0.260937176812065	2.02625877330737	3.3739968451168	1.34773807180944	0.0696714064926254	0.00687596138984588	0.206894258148847	5.76865907915595	0.0210752157384874	0	1	0
6.78282423497613	0.588080512195116	-0.27962585536634	-0.867706367561456	3.0239122364786	-1.43783721470697	-4.46174945118557	0.0125297257948644	0.180424046964723	0.00115321793726397	10.372876411692	0.0034764582376324	0	0	-1
6.00459558617533	0.357815059827245	0.263332000356722	-0.094483059470523	2.48621611566815	1.82971690284391	-0.656499212824247	0.0317583317177532	0.0966145326359889	0.526026591373777	3.32004191159987	0.0775076894945115	0	0	0
5.70637363230691	0.239280547115616	0.271840041175667	0.0325594940600515	1.40302031900596	1.59393275335748	0.190912434351521	0.190290725723915	0.141416994969174	0.85233825665023	1.51517839845312	0.265337954610469	0	0	0
6.01810543146437	0.0773131792806065	0.607737241537295	0.530424062256689	0.477618360862315	3.75442412068597	3.27680575982365	0.64298533537199	0.00362463283622199	0.00811541961212407	8.3537585880783	0.00709548859377258	0	1	1
5.64968783780269	0.166712574365518	0.26912515726387	0.102412582898352	0.913291006113528	1.47433141491227	0.561040408798742	0.382155979497132	0.170554967433433	0.586874935384817	1.10750664105005	0.367031292287589	0	0	0
5.14346637981531	0.216560962332439	0.236869925537022	0.0203089632045828	0.788840290323942	0.862817281642851	0.0739769913189086	0.448140361461464	0.408053834893846	0.942458444982671	0.457398420128173	0.645294120230134	0	0	0
5.69070588557812	-0.312480664841239	-0.405709357369265	-0.0932286925280259	-1.81795091046669	-2.36033706593988	-0.542386155473184	0.0985002664438641	0.0394511426453876	0.599194115145531	3.05677310645511	0.0911427312986798	0	0	0
4.55112998831227	-0.10128743943812	0.0901042382285091	0.191391677666629	-0.476615988932798	0.423992558687931	0.900608547620729	0.643675051452847	0.680368365220978	0.388551990071955	0.406009415592216	0.676604948699162	0	0	0
6.16368673580754	0.217485448271233	0.698394616091586	0.480909167820353	1.25928051404331	4.04383253292453	2.78455201888123	0.235964653181397	0.0022511026301002	0.0189518916707813	8.56403297108118	0.00655568272295238	0	1	0
6.18097229957367	0.0928836969481264	0.728669490481169	0.635785793533043	0.437267119978818	3.43034590555841	2.99307878557959	0.671024628820339	0.00624827403192431	0.0132143188542017	6.97233206089419	0.0123323883917202	0	1	0
6.19449739415752	0.0226294463750767	0.475305692227487	0.452676245852411	0.104184853576076	2.1882839344729	2.08409908089683	0.91904148913556	0.0529611765071823	0.063200443809754	3.04763668019395	0.091665302615052	0	0	0
4.85460817701487	0.260201032611534	0.806873159579848	0.546672126968314	1.25277901736349	3.88481841847468	2.63203940111119	0.238227103603919	0.00292088380140404	0.0246801693557912	7.86296693995603	0.008576823931811	0	1	0
6.4225202421249	0.104325338720529	0.74200703423747	0.637681695516941	0.446363844078547	3.17473315876601	2.72836931468746	0.664655167509971	0.00966577611270863	0.0208884432201604	5.90739014266569	0.0197546381282719	0	1	0
5.22349778916539	0.247237305428571	0.70887139837834	0.46163409294977	1.33058422866752	3.81501125487803	2.4844270262105	0.212286667027536	0.00327790309487182	0.0318565828987607	7.49904763766331	0.00991795842197475	0	1	0
6.1346184065636	0.330790942584428	0.183836251771218	-0.146954690813209	2.29647878355356	1.27626242889907	-1.02021635465449	0.0440217600064282	0.230137667237156	0.331198294212396	2.64783400034516	0.118487855500888	0	0	0
5.60365148064957	0.477755911620607	0.531382640983357	0.0536267293627501	3.04458606801061	3.38633211263195	0.341746044621339	0.0120909766001658	0.00673321369449564	0.739473880812777	6.95117995386032	0.0124432227530993	0	1	0
6.20747513720419	0.136138181578692	0.534295686047219	0.398157504468527	0.592180494194654	2.3241054033517	1.73192490915705	0.566615755909393	0.0419844758594552	0.11334471234058	2.91723585151728	0.0995289837119202	0	0	0
8.01037070538705	1.19269760134443	0.657188771203798	-0.535508830140628	8.04365153816788	4.43213557602649	-3.61151596214139	9.89721988138887e-06	0.00120825003856349	0.00460225413759417	32.4624011255174	3.76416458813034e-05	1	1	-1
7.59150490829866	0.34990779053684	0.251775987402731	-0.098131803134109	2.6115369970377	1.87913022759264	-0.732406769445058	0.025571732521317	0.0890527069795096	0.480400662305595	3.62922519169266	0.0644836389479969	0	0	0
